filename,width,height,class,xmin,ymin,xmax,ymax
Tomato___Tomato_mosaic_virus_original_67ccd0d2-9b55-48a7-b093-a616d9c57845___PSU_CG-2307-JPG_6129ecf6-0a5a-4d77-9a05-b43cc125c82a_JPG.rf.4b59717f6ace29300f1e6420a7f3e94f.jpg,256,256,mosaic_virus,21,30,223,218
598606b2-3e32-4d1d-b86e-042a14cd24d0___GH_HL-Leaf-504-2_JPG.rf.4c454c30e88ebd2974453ef6fcdb078d.jpg,256,256,healthy,50,28,203,226
f437a6f0-4c35-4d6b-8eaa-ca57f18fad53___GH_HL-Leaf-229_JPG.rf.4ba9c0766732b36b621fafab5514d948.jpg,256,256,healthy,23,12,220,247
9115f047-1373-48de-9c60-d62e71c99586___Com-G_SpM_FL-8896_JPG.rf.494c867934f8079e9cda89b07441dd12.jpg,256,256,spider_mites,30,17,247,238
Tomato___Tomato_mosaic_virus_original_67ccd0d2-9b55-48a7-b093-a616d9c57845___PSU_CG-2307-JPG_0b8982c6-c348-4780-b66b-aaa623aecb95_JPG.rf.4baede38bab9f13807713cb6b76517d3.jpg,256,256,mosaic_virus,17,41,221,224
36356b7e-0d6b-4ead-af0d-2c2125406086___Com-G_TgS_FL-0882_JPG.rf.4b042abc2042ad7944eacbc259eadaab.jpg,256,256,target_spot,24,19,209,205
Tomato___Tomato_mosaic_virus_original_efc00b83-9c44-48f5-b6ff-3acc4f5b0875___PSU_CG-2345-JPG_7ee52f84-a64d-41f6-9d75-4b63a92b1eda_JPG.rf.4c47bad88360cb31319c817f08e7724c.jpg,256,256,mosaic_virus,59,22,229,213
1075cc73-3ea9-47c1-a92d-98cda4b222b7___Com-G_SpM_FL-9467_JPG.rf.4b67b98e21e152b3b02c4ad67e617037.jpg,256,256,spider_mites,63,20,196,238
edf50862-c5ce-406d-a3f1-f228bd358ca3___Crnl_L-Mold-7038_JPG.rf.4ce84e9f9cc9eb62bd6b314db64a928e.jpg,256,256,leaf_mold,29,15,222,218
583887a3-a071-4735-8d92-821d1f2e5ef0___Matt-S_CG-6045_JPG.rf.4c186078c44af63a922838b3537242c7.jpg,256,256,septoria_leaf_spot,40,8,239,228
dd2d40e6-2e4f-460a-9947-12d338391114___YLCV_NREC-0253_JPG.rf.4cb97b96a2fb08c3256eadba95476c8a.jpg,256,256,yellow_leaf_curl_virus,36,20,205,196
cabcabd6-628c-444d-a7cd-49f44ddbb3e9___Crnl_L-Mold-6579_JPG.rf.4cf4884c2c3d8d7d7a55cf97287171a5.jpg,256,256,leaf_mold,56,18,196,219
eeb1fcab-1278-4c23-bef4-2b54ec75f651___Crnl_L-Mold-9158_JPG.rf.4c3c8bf948de1ddacdbd91d1eaae75d1.jpg,256,256,leaf_mold,17,14,245,240
af120bd7-a1ad-44e4-bfc5-ddd53f1ef792___Com-G_TgS_FL-8240_JPG.rf.4bb11ebc2aa66b4c4cf561a079725d2d.jpg,256,256,target_spot,44,11,212,235
e3d8cd03-6094-4565-be36-6f41e69efc2e___UF-GRC_YLCV_Lab-02545_JPG.rf.4d93de00b66944f785280aa5ce1480e1.jpg,256,256,yellow_leaf_curl_virus,38,4,239,243
d710ad26-f858-45fd-b59c-0d121c4a2dec___JR_Sept-L-S-8402_JPG.rf.4ced1cfe5eb6a9341d1fff734de70035.jpg,256,256,septoria_leaf_spot,53,22,225,241
be3326b5-c152-464d-8803-21ca7149e6db___Com-G_SpM_FL-1663_JPG.rf.4d31a7de17e1d15e08f71e437c724c0e.jpg,256,256,spider_mites,31,13,221,245
74888991-5de0-4851-affd-dd93d6fba9ce___Com-G_SpM_FL-1658_JPG.rf.4c1a4cbb727359dec10300c8a6ac3b58.jpg,256,256,spider_mites,35,14,221,240
699a669d-9659-497a-9ae4-826411be28d5___Matt-S_CG-7752_JPG.rf.4ddab8f33118fc3a5e8599b883a83445.jpg,256,256,septoria_leaf_spot,15,5,240,237
b2a40428-4154-4f13-bff6-28c36f4293a9___GCREC_Bact-Sp-3088_JPG.rf.4d7565a71c745c4da9d46a3629c615c6.jpg,256,256,bacterial_spot,33,7,230,249
c57b7d7a-c5dd-4866-9a7f-3ad5e356e992___Matt-S_CG-6593_JPG.rf.4d88be1d7dee422d1cf0a4b9edd0f5f3.jpg,256,256,septoria_leaf_spot,16,6,238,226
d9a6cdca-6b73-48b0-a246-d67a53563aa1___UF-GRC_YLCV_Lab-02695_JPG.rf.4eb5122734a0e58b21b9927962c6eeea.jpg,256,256,yellow_leaf_curl_virus,17,19,225,224
d310ed28-a64c-4997-8336-21ea17eb4368___Matt-S_CG-7735_JPG.rf.4eed18bb6cddf7a50eeeb2fc9b44b453.jpg,256,256,septoria_leaf_spot,11,19,208,207
95abb641-4435-4531-88f6-a4a597c5ff33___RS_HL-9779_JPG.rf.4e052532bd9dff1c60f1749ffaa2035b.jpg,256,256,healthy,17,9,235,245
f064c7e7-8d64-4df5-963b-7205cb57af41___Keller-St_CG-1815_JPG.rf.4fa7b4ec180c8275c618afc2ad3622af.jpg,256,256,septoria_leaf_spot,45,47,195,208
b7fb98ad-68d6-46b9-9f17-9d3f111b20fb___Com-G_SpM_FL-1676_JPG.rf.4e9cddbf3ad8360bd6a38eb4df431338.jpg,256,256,spider_mites,42,31,170,232
a37b6334-5748-413a-9c7d-85c3ac8edee8___GH_HL-Leaf-260-1_JPG.rf.4f9fe7d2eb84336092212cb400de595a.jpg,256,256,healthy,50,16,203,232
fff8949b-3721-4f42-a489-8d39753fe7bb___Com-G_SpM_FL-8656_JPG.rf.4c991b4d480bc1d8bd0cfb2c5ea1a278.jpg,256,256,spider_mites,62,15,211,192
Tomato___Leaf_Mold_original_7115a5d7-3157-4183-bda2-8d0b43f50276___Crnl_L-Mold-8898-JPG_02b4dc07-7f12-47dd-9ba8-b2481102c98d_JPG.rf.50221e6746421bf77df9471ab5ec0a2d.jpg,256,256,leaf_mold,7,11,243,239
669eda4d-aa2e-4d84-9146-c96b047eb70e___RS_Erly-B-6369_JPG.rf.502de35690bb2c1b81c94946b49f357e.jpg,256,256,early_blight,10,2,241,256
b11ca2cb-b0eb-4ce7-831f-7a085c268ab1___JR_Sept-L-S-8543_JPG.rf.4e7cd5770ee3dab505ab5a907c172375.jpg,256,256,septoria_leaf_spot,19,14,221,244
e79fb07e-04d4-4d6c-966b-6fdc84484772___Com-G_TgS_FL-0831_JPG.rf.4e61a39b2d1a450d9a34ad97dc89632d.jpg,256,256,target_spot,14,5,223,247
bd7932fa-8fda-4370-baaf-c3b7cef2ac13___JR_Sept-L-S-2572_JPG.rf.4faf65e5209051335db0e811b4f8e598.jpg,256,256,septoria_leaf_spot,24,10,242,186
e29ec2e5-6b23-4351-bd51-99d7e4d1316e___YLCV_NREC-2674_JPG.rf.503c6c5e7593009fa1ed21948fe9d04e.jpg,256,256,yellow_leaf_curl_virus,72,32,196,207
e29ec2e5-6b23-4351-bd51-99d7e4d1316e___YLCV_NREC-2674_JPG.rf.503c6c5e7593009fa1ed21948fe9d04e.jpg,256,256,yellow_leaf_curl_virus,46,196,118,226
Tomato___Early_blight_original_30901e71-e656-4e7e-b3ec-0f813c307b88___RS_Erly-B-9396-JPG_e63c244a-86d7-41c0-bdb7-68df1dfe3bea_JPG.rf.4f96dc492c3e67e866681f67a3374fbe.jpg,256,256,early_blight,7,28,236,210
d4133e9c-72b4-4872-b4f1-31f91a929334___UF-GRC_YLCV_Lab-03018_JPG.rf.4c67d446b0504e397ad52887e07d911e.jpg,256,256,yellow_leaf_curl_virus,38,0,245,240
e4e11751-2c64-491f-9aa3-26677932f65c___UF-GRC_BS_Lab-Leaf-0636_JPG.rf.4e705c9a6c116bf411f6c91bb4088abb.jpg,256,256,bacterial_spot,21,19,216,233
f1e20811-da4e-4f0f-b8ee-f325d90f6481___RS_HL-0084_JPG.rf.4e7237edcdeb07b9d9b49b4adf9b47f5.jpg,256,256,healthy,46,11,224,244
721a3f17-639a-4e5f-adcc-6e21ec90330f___Keller-St_CG-2002_JPG.rf.5140dbe69615cbc6e34b0d8bfafa7136.jpg,256,256,septoria_leaf_spot,44,34,205,199
a1d275d1-5405-4829-9328-4225ffe69506___RS_Erly-B-7515_JPG.rf.50f49c1371cec397c61065d0a41026c2.jpg,256,256,early_blight,37,6,256,245
ca8982f7-f569-4f25-a4c5-7a4090d8418f___Matt-S_CG-7461_JPG.rf.504039a8a053149b6f3e3552a7dd524d.jpg,256,256,septoria_leaf_spot,13,12,244,252
e70e9a4c-481d-4c9c-8130-aff356057803___RS_HL-9661_JPG.rf.5192170c67d62255ed5b2a5178bf444d.jpg,256,256,healthy,74,11,224,229
e70e9a4c-481d-4c9c-8130-aff356057803___RS_HL-9661_JPG.rf.5192170c67d62255ed5b2a5178bf444d.jpg,256,256,healthy,9,211,129,250
83ec8584-a58a-407d-9f7a-5042b0bf1b8a___Crnl_L-Mold-8906_JPG.rf.4fd821b3efc6554fd8900d1f7f002dad.jpg,256,256,leaf_mold,8,22,237,236
78cfaa28-9259-4225-8641-5dfaceab2118___Crnl_L-Mold-6690_JPG.rf.51c34bbfdc13b288d846e5c3191ebcab.jpg,256,256,leaf_mold,23,20,247,214
49293c7e-61c1-48eb-947c-b3dd696ec699___Com-G_TgS_FL-9945_JPG.rf.5293cb7a7acb2fee727c045e8e674035.jpg,256,256,target_spot,30,17,237,241
4a76c13f-3e28-4849-81ef-4cdd6cdcccf4___PSU_CG-2171_JPG.rf.5477050771e591bb022a526261f71b66.jpg,256,256,mosaic_virus,49,45,184,207
4a76c13f-3e28-4849-81ef-4cdd6cdcccf4___PSU_CG-2171_JPG.rf.5477050771e591bb022a526261f71b66.jpg,256,256,mosaic_virus,170,160,230,201
d0259987-90c8-4af9-a2f4-524ed0c514a2___GCREC_Bact-Sp-6365_JPG.rf.53168b0c18ab722726a0a33c0fa8572d.jpg,256,256,bacterial_spot,37,8,250,248
bfe4e207-18c5-46cb-9022-0a94c6826f81___PSU_CG-2234_JPG.rf.525a9313156c3aa5620d164457e7eaf1.jpg,256,256,mosaic_virus,31,47,212,219
ccbeb4a7-7a15-4246-9ffa-1807e58b3afc___RS_Late-B-4849_JPG.rf.5080dc705adb214ee5e990960b1686b4.jpg,256,256,late_blight,7,2,251,248
d85caca5-875f-42c6-94c9-15c58e22fe64___Com-G_SpM_FL-9354_JPG.rf.5353b400ec29004fc49158ee08388e8a.jpg,256,256,spider_mites,79,25,210,230
b8eae33d-0b5a-45c0-a926-001512a72db1___UF-GRC_BS_Lab-Leaf-0611_JPG.rf.542112ababcb3ed8c0971c5a73ba68ad.jpg,256,256,bacterial_spot,86,17,222,243
a3df33d5-b1e6-49f8-93c4-013e47b5acc3___GCREC_Bact-Sp-3044_JPG.rf.537a5957dbd978d9a0d3dc1956821f24.jpg,256,256,bacterial_spot,17,14,231,242
772aa86e-e26a-4e4e-bcfc-244984f94580___Com-G_SpM_FL-1627_JPG.rf.529d049216831393fc0b83798980c9d4.jpg,256,256,spider_mites,50,23,205,237
Tomato___Tomato_mosaic_virus_original_a03ed170-8835-4339-9d11-ab36c11c4b5a___PSU_CG-2394-JPG_a3717f58-97af-42c2-8034-a27f72fed40c_JPG.rf.507547c274d2cc58b6d1d20e4a64f0df.jpg,256,256,mosaic_virus,91,48,252,245
ebe561c5-4d97-4008-a998-a7c02ed6d3d3___GHLB2-Leaf-87_JPG.rf.52096205ad5187c090a4f9d8e3a6f5f5.jpg,256,256,late_blight,31,4,226,243
f5cd5835-88bb-40e0-bfc5-920ba1f65674___Com-G_TgS_FL-8350_JPG.rf.51571fae3b042bdb4c2df21a7e863be3.jpg,256,256,target_spot,15,6,242,226
217b15a1-dcfc-4cf5-85fa-b305f4ecd708___Com-G_TgS_FL-9919_JPG.rf.53a379336de56198afdc6530d1c5044d.jpg,256,256,target_spot,55,14,213,242
57562e67-9700-477f-9a67-a3c0459fe00a___RS_Late-B-6292_JPG.rf.51b33e285bc54f7efdd970d11497a9b6.jpg,256,256,late_blight,39,10,236,239
85079132-5a03-4f38-a5be-46af26d521f5___GCREC_Bact-Sp-3772_JPG.rf.539bad3fcb3711d01de9f0a70bb9b9d2.jpg,256,256,bacterial_spot,13,4,246,247
e3c902d2-2086-4025-9a8a-de26b1682cb2___RS_Late-B-5186_JPG.rf.5297305176c3867299dc3faabc5d9979.jpg,256,256,late_blight,26,7,243,243
ec439892-e011-4aab-9e83-dc7464af8974___YLCV_NREC-2621_JPG.rf.53373d902f33a3e5e5bb9ae204bfe2d6.jpg,256,256,yellow_leaf_curl_virus,41,28,244,180
d09eb669-4a51-4122-a87c-94dc03324c87___UF-GRC_BS_Lab-Leaf-0931_JPG.rf.5593bca08d4d2a9dba68b22ededfb1ed.jpg,256,256,bacterial_spot,31,9,237,233
e413f08a-f5dd-454a-b059-b81bb35c8509___Com-G_SpM_FL-8470_JPG.rf.548f0c1da13ae010cfde92f7ed80fd9b.jpg,256,256,spider_mites,46,5,198,240
f9690dd2-52b0-4020-82e0-ecd3580e3b87___YLCV_GCREC-2072_JPG.rf.5562da13c0c192954aa121746541f6c7.jpg,256,256,yellow_leaf_curl_virus,21,13,248,224
Tomato___Tomato_mosaic_virus_original_89bc4fcf-1c6c-4285-84b5-564fd657e150___PSU_CG-2419-JPG_21300ef4-d433-40b0-9a11-3ac911111e3d_JPG.rf.569b38ddb0289081c5cf945fb29a4d61.jpg,256,256,mosaic_virus,26,66,222,201
e7ce4652-41d2-4f9a-870d-7bfe3b3c08bd___GCREC_Bact-Sp-3519_JPG.rf.54bdc369cf09b532f3595885b462dd74.jpg,256,256,bacterial_spot,13,12,239,242
de18b33c-5efe-4b8f-89f0-d7a280898cfe___UF-GRC_YLCV_Lab-02121_JPG.rf.54e603a1722f5ef75871e5adc1766dec.jpg,256,256,yellow_leaf_curl_virus,31,5,226,192
61009f0a-e08d-46fb-b03d-270d2323ceff___GHLB-Leaf-23-1-Day-12_JPG.rf.55b1ff835b148ecafd3d116009b7f61c.jpg,256,256,late_blight,80,17,256,242
d1701437-5060-44d3-9feb-1436cdb28200___Com-G_SpM_FL-1140_JPG.rf.561bb2ddac3812023cdee33eed5d1e59.jpg,256,256,spider_mites,57,28,211,227
ab076be9-6ea4-4fa2-b173-d9b1b76953ab___Com-G_SpM_FL-9353_JPG.rf.5722cd05450ac3c4baec4e9ec63a1e20.jpg,256,256,spider_mites,60,13,229,232
2885962a-dc26-4951-a934-34c726bc32a5___Com-G_SpM_FL-8657_JPG.rf.56d3bf04e4244e369ecd712826139a14.jpg,256,256,spider_mites,44,14,205,204
c179ebbe-601b-474c-b9be-8704c6677f4d___RS_Late-B-6957_JPG.rf.54db4e0375f7bdd7ef3d940a48086f94.jpg,256,256,late_blight,18,5,246,250
Tomato___Tomato_mosaic_virus_original_67662638-1bfa-4ff6-8305-2d8544277ef0___PSU_CG-2222-JPG_81f13a02-e0a8-44ad-add8-0312aacd4b73_JPG.rf.56255b1a1015667f1ff2acad787ef2f9.jpg,256,256,mosaic_virus,44,54,215,223
526959cc-f05a-46fb-8625-ed60fdac30cd___GCREC_Bact-Sp-3032_JPG.rf.561ec9041dd7185859095a2bfe1afd34.jpg,256,256,bacterial_spot,22,5,235,247
c2f279ce-0890-4bfc-81a9-b896fa940027___GHLB2-Leaf-8542_JPG.rf.5771b4b636aee7a2c0895d28e9e70642.jpg,256,256,late_blight,31,0,241,241
b4c862d2-74e7-44c7-be0e-226be86da648___RS_HL-9725_JPG.rf.56d4b70d159d7e7ade17de0de6dd45fa.jpg,256,256,healthy,42,8,220,246
483659eb-d6da-4eb6-9106-cfe4240becbe___RS_HL-9895_JPG.rf.57824f55f858ba048e813ee2cdb340b2.jpg,256,256,healthy,26,2,243,245
afa683b3-63de-43c1-81c6-deb8210b0d47___GCREC_Bact-Sp-5867_JPG.rf.502a3f1ed955cde1b0e53841f7082040.jpg,256,256,bacterial_spot,27,12,223,248
cf6c530d-522f-4990-9d02-3445623266d7___RS_HL-0364_JPG.rf.56c8d1e78765dacaa07b73e926cb7b8e.jpg,256,256,healthy,14,7,224,230
757bb0c9-1ccf-421d-b849-479add7e012e___Com-G_SpM_FL-1182_JPG.rf.57f9c45cbba27b20e51771dc5d574be1.jpg,256,256,spider_mites,48,30,213,219
77c9e1e4-286a-4ae0-aa62-87f99781a6fa___RS_Erly-B-7864_JPG.rf.58f03e3a070b0b5c0c45b86d00e353fd.jpg,256,256,early_blight,52,10,202,244
Tomato___Leaf_Mold_original_f3113f81-fff3-4b7d-b171-7315216c4d10___Crnl_L-Mold-8683-JPG_d12febbf-1126-4352-9a01-c555bc83f9b8_JPG.rf.58d57788f11e64a0e0fc3c8f9a5027cd.jpg,256,256,leaf_mold,44,15,164,176
Tomato___Leaf_Mold_original_f3113f81-fff3-4b7d-b171-7315216c4d10___Crnl_L-Mold-8683-JPG_d12febbf-1126-4352-9a01-c555bc83f9b8_JPG.rf.58d57788f11e64a0e0fc3c8f9a5027cd.jpg,256,256,leaf_mold,115,172,224,206
ec768816-02c1-4726-9374-b6d0ccec49d2___RS_HL-0114_JPG.rf.55ffaac45de788c22bef863898567ef8.jpg,256,256,healthy,18,7,222,235
4789c47e-2fcd-4dd5-8a57-818b745c123d___GHLB2-Leaf-8545_JPG.rf.58c8be2f079708cf3a36996dcac2f84c.jpg,256,256,late_blight,28,0,225,233
d3960ac0-c1b9-4eab-8f5d-46f5a272f3c9___UF-GRC_YLCV_Lab-08485_JPG.rf.57a6ed8ed007aafd52b6df35c2a9b4fb.jpg,256,256,yellow_leaf_curl_virus,48,12,220,225
69468833-8b43-4e43-8ebf-b86adcaeee0d___Crnl_L-Mold-6880_JPG.rf.56779de8ed42c32e59b9cbd6ef417c70.jpg,256,256,leaf_mold,58,3,237,227
aaa27c3b-ff24-4d91-9c0c-fe68862ab77e___GCREC_Bact-Sp-3616_JPG.rf.5950d122e23cf0ae25ff325c3e580373.jpg,256,256,bacterial_spot,32,6,235,242
e7aaf85a-7392-43b1-9b10-6f1fb0045cba___GHLB2-Leaf-8961_JPG.rf.5902aa6eec907dd81d4f8e068275d63d.jpg,256,256,late_blight,96,64,181,224
d61a37fd-71d1-4b5f-a533-74e1bdab3bb8___Crnl_L-Mold-8975_JPG.rf.59060c44160732567fc8f97a1184df14.jpg,256,256,leaf_mold,12,4,247,210
5357b085-dcfe-4a9f-8e69-98b2481c8f7e___JR_Sept-L-S-8471_JPG.rf.5834eee265fe397868e7291efc2e5f1d.jpg,256,256,septoria_leaf_spot,47,8,222,250
dd6e2b14-f790-452a-b810-a667064a8699___GCREC_Bact-Sp-5632_JPG.rf.5a7b5b0b6d6e485fa85264122fdae9fe.jpg,256,256,bacterial_spot,22,0,222,247
9b4d930b-ac3a-41c1-a8e8-8930280b5ad5___Crnl_L-Mold-8660_JPG.rf.57adaf48e9acf3dcfe27d4c83eb0602c.jpg,256,256,leaf_mold,8,11,241,235
476ed525-ff16-4980-88e0-eb39f0fd4670___Com-G_SpM_FL-9593_JPG.rf.5b18c74e706aa0405968c6c9f2259456.jpg,256,256,spider_mites,47,15,185,207
9cd2e960-3941-4b60-84fb-0ed227c26ed7___RS_Erly-B-7839_JPG.rf.5b3d3855ca75bdb0d711f48fc2f5975b.jpg,256,256,early_blight,41,2,210,240
c1cede9c-e0fe-429e-a62a-31f075b1fe28___GCREC_Bact-Sp-3746_JPG.rf.59634c4bfb380beb60f8e4d4ddf0c401.jpg,256,256,bacterial_spot,14,6,240,251
d2fb0421-a7e2-4ddc-a2db-dfb0969a5a64___UF-GRC_YLCV_Lab-03142_JPG.rf.58e94e94db4de1301dae2370e0f3e12e.jpg,256,256,yellow_leaf_curl_virus,20,10,215,180
d2fb0421-a7e2-4ddc-a2db-dfb0969a5a64___UF-GRC_YLCV_Lab-03142_JPG.rf.58e94e94db4de1301dae2370e0f3e12e.jpg,256,256,yellow_leaf_curl_virus,137,176,239,200
35797a1e-c933-4ae3-817f-abc07775075d___GCREC_Bact-Sp-3204_JPG.rf.59433141edaac95eec57f7db554fed96.jpg,256,256,bacterial_spot,23,3,245,252
841b9730-7ea0-4cae-8735-49f057be9d11___Com-G_TgS_FL-8062_JPG.rf.5ca7897ceb29160fc20adb911e440895.jpg,256,256,target_spot,27,12,221,256
0118c27a-f34a-41e1-8b2f-d2c564f83c5c___Com-G_TgS_FL-0013_JPG.rf.5afb354be7bdece6b8c039cb27052d9e.jpg,256,256,target_spot,12,6,195,224
0118c27a-f34a-41e1-8b2f-d2c564f83c5c___Com-G_TgS_FL-0013_JPG.rf.5afb354be7bdece6b8c039cb27052d9e.jpg,256,256,target_spot,125,222,209,250
09910ece-e505-4e19-ae9b-0d9e2eaa2cb1___PSU_CG-2047_JPG.rf.5a45b15ebe13f500ec58d354a3dc4b06.jpg,256,256,mosaic_virus,70,10,203,203
2598e4ba-1e3c-43f7-bb7d-da6164209acf___RS_Late-B-4850_JPG.rf.5c13604eb41ada6e711cf46f8c084811.jpg,256,256,late_blight,8,10,238,250
a5918d40-3a3e-4dd9-a087-c0737bbebdc3___GCREC_Bact-Sp-3024_JPG.rf.5980f91d0e77655d2bd1d088cc042080.jpg,256,256,bacterial_spot,31,7,232,246
Tomato___Early_blight_original_73cf82cf-a099-4243-a7a6-b06c79eedb65___RS_Erly-B-7412-JPG_5380620b-dd3c-4cf8-b80d-01830123ffb3_JPG.rf.5c007469c7d01918bf038e3a41c300e4.jpg,256,256,early_blight,10,50,224,212
e3aef05b-9ed6-421c-a44d-82a996b3e3bb___RS_Erly-B-7803_JPG.rf.5b55ea5aa1e1cfd9cc0ec6d27c24fa24.jpg,256,256,early_blight,16,12,248,240
3f2e59c8-d048-4995-adc0-a9a758044b8d___PSU_CG-2206_JPG.rf.5b29f0bd9372b933e9f3a0b58808fcfb.jpg,256,256,mosaic_virus,58,17,209,243
e4a916fa-f59f-42cc-84a3-41d11293c73a___Crnl_L-Mold-9051_JPG.rf.5d1b5fe22880cb5c3598b2d7aa38430c.jpg,256,256,leaf_mold,8,4,249,236
d20b4cf8-d03b-43fe-b3b2-3696f4bf3197___Com-G_TgS_FL-9988_JPG.rf.5c1692fe467fcdd6c9ecf4ed9087f3e0.jpg,256,256,target_spot,35,10,204,245
Tomato___Tomato_mosaic_virus_original_b455e70e-1ff9-4081-a0bb-6d16c88402e3___PSU_CG-2105-JPG_e4029297-f709-49f6-9f1e-1b568f3a7779_JPG.rf.5dadd23d20532cc6e7412987c06dc944.jpg,256,256,mosaic_virus,60,47,226,242
be419ce9-4bc5-42fb-87c3-ebabb27321af___JR_Sept-L-S-2638_JPG.rf.5d3d94a1b24452b77ef0a274c2b08262.jpg,256,256,septoria_leaf_spot,29,15,248,253
f5cf6938-855e-479f-b909-a9bc12fcb76c___Com-G_SpM_FL-8733_JPG.rf.5cd3c881f760d5a8dd88cd8f90215e8a.jpg,256,256,spider_mites,37,13,217,236
453cf1e5-cfb7-4350-8257-c51a47fb36b8___PSU_CG-2111_JPG.rf.5d8c544815a984a7ba1bee6a97656232.jpg,256,256,mosaic_virus,61,12,212,202
fa06ee2a-54d8-46b4-bbc7-eec806e69b27___UF-GRC_YLCV_Lab-03214_JPG.rf.5e6ef4ca02f1a42c10cb717034455ea9.jpg,256,256,yellow_leaf_curl_virus,22,13,229,212
f47f66f7-19c1-46d2-8dd1-24ad16f0b670___UF-GRC_BS_Lab-Leaf-0225_JPG.rf.5cc346e015f460deb8be5f44b044e4b9.jpg,256,256,bacterial_spot,42,8,229,241
e6846762-b103-4573-9b76-33b2c0804e08___JR_Sept-L-S-8492_JPG.rf.5a1ad0e9fc9cb0bdd9ac443745e2db85.jpg,256,256,septoria_leaf_spot,22,15,241,215
eb31ccad-06e1-43ab-90f9-e86f4cba2fed___RS_HL-0552_JPG.rf.5ec3f897e714e12d9dc3786411c5656d.jpg,256,256,healthy,62,16,244,228
3428e1fb-bc76-4492-9416-5e5e53658e45___Com-G_SpM_FL-9320_JPG.rf.5eae3bc02ba27a47d3b44bdde3763458.jpg,256,256,spider_mites,62,17,232,229
f3e97d75-404f-4143-8316-87fa9a7ada6f___UF-GRC_BS_Lab-Leaf-9173_JPG.rf.5ff08e9e84bf5e5f6e32cfadadc948e1.jpg,256,256,bacterial_spot,32,16,227,239
f87dde9f-b0ca-4b96-a065-545d707d72a6___Com-G_SpM_FL-8946_JPG.rf.5dbd35892248912ac027fa3514c3bdce.jpg,256,256,spider_mites,46,26,199,236
e2869c8b-aedf-4074-bb99-28e6ed2b4223___RS_HL-9673_JPG.rf.5f90bf3dd87a4b983574b318d449d7fd.jpg,256,256,healthy,49,12,227,246
477f4bc8-26ec-4ec2-9ff4-b078f8ce32fc___Com-G_TgS_FL-0774_JPG.rf.6048f15460b805b92ba833038a0764e1.jpg,256,256,target_spot,14,6,251,243
983cd485-5bc8-46a0-94cc-26c522228508___PSU_CG-2397_JPG.rf.6019ebe1d477296a537e775212dc75af.jpg,256,256,mosaic_virus,49,32,195,217
cfec2513-cdcc-4780-9d3f-2e794c421915___Com-G_SpM_FL-1317_JPG.rf.5c8cd78dee28bf92801248f6d1da5f74.jpg,256,256,spider_mites,59,21,191,227
95706580-86d7-49c2-be2e-66f19331c731___GH_HL-Leaf-335_JPG.rf.5df1fc03b2ebe9f68bd52d496f0888fc.jpg,256,256,healthy,22,8,212,241
ae59ca2a-8b8f-490e-af40-a2a1e1963126___GCREC_Bact-Sp-6116_JPG.rf.5cb556e06fbfe1984815447c1309cccf.jpg,256,256,bacterial_spot,23,13,249,253
f583df26-3eb8-431c-8171-ead493c7acfd___Com-G_SpM_FL-9035_JPG.rf.5f09c585a40f81a2928b57ddb2582e74.jpg,256,256,spider_mites,45,24,200,235
a3185675-e571-4754-b06e-96466c1d3bfc___Com-G_TgS_FL-7885_JPG.rf.600b59323fb96e1143d694242e9fc748.jpg,256,256,target_spot,22,8,228,251
c772de4c-5514-4b6f-b136-bf73532c7332___GCREC_Bact-Sp-3571_JPG.rf.5e574798c20e168b7fbbebe4b73ff021.jpg,256,256,bacterial_spot,11,5,245,236
e1fa1e4a-7259-496f-8066-79678f36f3e8___GHLB2-Leaf-8593_JPG.rf.5fcb4a4bad3e27d88f51ebc7ccb9542f.jpg,256,256,late_blight,55,51,202,175
fc7e6749-85f1-4359-b48f-23e879d6c093___Com-G_TgS_FL-9933_JPG.rf.60889c84702c503691e53aa4e311dbe0.jpg,256,256,target_spot,65,30,239,214
cf848353-3cc5-4d85-95ae-453c7da065f4___RS_Late-B-6756_JPG.rf.6053ca75607d7fd00996d09b582d3664.jpg,256,256,late_blight,3,1,253,253
515b6f36-73a7-4535-b7c4-0ead02abd698___Com-G_SpM_FL-1589_JPG.rf.5ed12368436ad3ff1a09d5d83b34f4f8.jpg,256,256,spider_mites,35,10,216,238
b045a516-1a28-4e04-b146-d1f55e7ed559___Matt-S_CG-0966_JPG.rf.5cc7c29b339c49895415e5723b1dd1fe.jpg,256,256,septoria_leaf_spot,19,8,244,224
f9e639c5-47fd-4b64-8c20-606711895e81___UF-GRC_YLCV_Lab-01315_JPG.rf.606a4010e047aadae41c6a4d70690e9f.jpg,256,256,yellow_leaf_curl_virus,7,8,245,240
674cafe0-472c-4ae9-85e6-f1a750677837___Com-G_SpM_FL-9632_JPG.rf.609cf499e9bb539ad63711042ceb43c6.jpg,256,256,spider_mites,29,13,225,219
ecc30297-bfb6-4e9e-8b3e-f29ca20cffa7___UF-GRC_BS_Lab-Leaf-8904_JPG.rf.62f01febea6ca0d15524ffe719c1c811.jpg,256,256,bacterial_spot,26,23,245,256
db51d98a-5c42-469b-9812-7998206b303e___Matt-S_CG-2781_JPG.rf.61a11f44c0de8a80f08a03cbea29ca5d.jpg,256,256,septoria_leaf_spot,31,10,225,247
